,id,round_number,owner,name,timestamp,body,balance,tick_number,n_transactions,participant_code,session_code,treatment,player.intermediary_payoff
371,228,2,Player object (850),buy,2023-02-25 00:16:54.057658+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 371, ""market"": ""A""}",120.0,57.0,20.0,7jonfg2l,vmu7c279,FULL STUDY,245.0
372,229,2,Player object (850),GAME_ENDS,2023-02-25 00:17:09.115857+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 386}",120.0,60.0,20.0,7jonfg2l,vmu7c279,FULL STUDY,245.0
373,342,2,Player object (851),GAME_STARTS,2023-02-25 02:29:57.788696+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,5c7udvpd,vmu7c279,FULL STUDY,210.0
374,343,2,Player object (851),PREDICTIONS_SENT,2023-02-25 02:30:27.667831+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 29, ""action"": ""predictions_send"", ""stockUpA"": 5, ""confidenceA"": 4}",50.0,,,5c7udvpd,vmu7c279,FULL STUDY,210.0
375,344,2,Player object (851),sell,2023-02-25 02:30:54.455377+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 56, ""market"": ""A""}",150.0,6.0,1.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
376,345,2,Player object (851),buy,2023-02-25 02:31:10.122366+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 72, ""market"": ""A""}",75.0,9.0,2.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
377,346,2,Player object (851),sell,2023-02-25 02:31:49.341445+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 111, ""market"": ""A""}",185.0,16.0,3.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
378,347,2,Player object (851),buy,2023-02-25 02:32:55.770732+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 178, ""market"": ""A""}",70.0,28.0,4.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
379,348,2,Player object (851),PREDICTIONS_SENT,2023-02-25 02:33:15.826753+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 198, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",70.0,30.0,4.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
380,349,2,Player object (851),sell,2023-02-25 02:34:35.233082+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 277, ""market"": ""A""}",225.0,45.0,5.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
381,350,2,Player object (851),buy,2023-02-25 02:35:02.568607+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 304, ""market"": ""A""}",85.0,50.0,6.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
382,351,2,Player object (851),GAME_ENDS,2023-02-25 02:35:55.004272+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 357}",85.0,60.0,6.0,5c7udvpd,vmu7c279,FULL STUDY,210.0
383,406,2,Player object (854),GAME_STARTS,2023-02-26 00:18:07.209308+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,nlp1gb1k,vmu7c279,FULL STUDY,135.0
384,407,2,Player object (854),PREDICTIONS_SENT,2023-02-26 00:18:23.601776+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 16, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",50.0,,,nlp1gb1k,vmu7c279,FULL STUDY,135.0
385,408,2,Player object (854),sell,2023-02-26 00:18:57.040485+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 50, ""market"": ""A""}",135.0,7.0,1.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
386,409,2,Player object (854),buy,2023-02-26 00:19:05.085135+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 57, ""market"": ""A""}",60.0,9.0,2.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
387,410,2,Player object (854),sell,2023-02-26 00:19:38.285182+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 91, ""market"": ""A""}",165.0,15.0,3.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
388,411,2,Player object (854),buy,2023-02-26 00:19:47.588617+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 100, ""market"": ""A""}",55.0,16.0,4.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
389,412,2,Player object (854),sell,2023-02-26 00:20:00.552141+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 113, ""market"": ""A""}",180.0,19.0,5.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
390,413,2,Player object (854),buy,2023-02-26 00:20:22.312206+00:00,"{""priceA"": 160, ""sharesA"": 1, ""secs_since_round_starts"": 135, ""market"": ""A""}",20.0,23.0,6.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
391,414,2,Player object (854),sell,2023-02-26 00:20:30.928723+00:00,"{""priceA"": 145, ""sharesA"": 0, ""secs_since_round_starts"": 143, ""market"": ""A""}",165.0,24.0,7.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
392,415,2,Player object (854),buy,2023-02-26 00:20:56.437875+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 169, ""market"": ""A""}",40.0,29.0,8.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
393,416,2,Player object (854),PREDICTIONS_SENT,2023-02-26 00:21:11.727646+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 184, ""action"": ""predictions_send"", ""stockUpA"": 5, ""confidenceA"": 4}",40.0,30.0,8.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
394,417,2,Player object (854),sell,2023-02-26 00:21:23.730080+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 196, ""market"": ""A""}",165.0,33.0,9.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
395,418,2,Player object (854),buy,2023-02-26 00:21:31.278750+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 204, ""market"": ""A""}",25.0,34.0,10.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
396,419,2,Player object (854),sell,2023-02-26 00:21:52.974975+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 225, ""market"": ""A""}",150.0,38.0,11.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
397,420,2,Player object (854),buy,2023-02-26 00:22:10.422668+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 243, ""market"": ""A""}",20.0,41.0,12.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
398,421,2,Player object (854),sell,2023-02-26 00:22:36.710657+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 269, ""market"": ""A""}",160.0,46.0,13.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
399,422,2,Player object (854),buy,2023-02-26 00:22:42.716814+00:00,"{""priceA"": 155, ""sharesA"": 1, ""secs_since_round_starts"": 275, ""market"": ""A""}",5.0,47.0,14.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
400,423,2,Player object (854),sell,2023-02-26 00:22:57.611245+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 290, ""market"": ""A""}",145.0,50.0,15.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
401,424,2,Player object (854),buy,2023-02-26 00:23:08.116484+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 301, ""market"": ""A""}",10.0,52.0,16.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
402,425,2,Player object (854),GAME_ENDS,2023-02-26 00:23:51.048465+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 344}",10.0,60.0,16.0,nlp1gb1k,vmu7c279,FULL STUDY,135.0
403,519,2,Player object (855),GAME_STARTS,2023-02-26 19:11:48.332694+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,gcs54w3b,vmu7c279,FULL STUDY,240.0
404,520,2,Player object (855),PREDICTIONS_SENT,2023-02-26 19:11:59.367454+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 11, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,,,gcs54w3b,vmu7c279,FULL STUDY,240.0
405,521,2,Player object (855),sell,2023-02-26 19:13:24.493429+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 96, ""market"": ""A""}",175.0,17.0,1.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
406,522,2,Player object (855),buy,2023-02-26 19:14:31.263460+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 162, ""market"": ""A""}",50.0,29.0,2.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
407,523,2,Player object (855),PREDICTIONS_SENT,2023-02-26 19:14:50.384098+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 182, ""action"": ""predictions_send"", ""stockUpA"": 2, ""confidenceA"": 2}",50.0,30.0,2.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
408,524,2,Player object (855),sell,2023-02-26 19:15:08.113207+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 199, ""market"": ""A""}",190.0,34.0,3.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
409,525,2,Player object (855),buy,2023-02-26 19:15:29.681328+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 221, ""market"": ""A""}",65.0,38.0,4.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
410,526,2,Player object (855),sell,2023-02-26 19:15:35.425358+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 227, ""market"": ""A""}",205.0,39.0,5.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
411,527,2,Player object (855),buy,2023-02-26 19:15:51.781688+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 243, ""market"": ""A""}",80.0,42.0,6.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
412,528,2,Player object (855),sell,2023-02-26 19:16:03.644130+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 255, ""market"": ""A""}",220.0,44.0,7.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
413,529,2,Player object (855),buy,2023-02-26 19:16:41.372847+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 293, ""market"": ""A""}",95.0,51.0,8.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
414,530,2,Player object (855),sell,2023-02-26 19:16:59.611804+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 311, ""market"": ""A""}",230.0,54.0,9.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
415,531,2,Player object (855),buy,2023-02-26 19:17:14.034646+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 325, ""market"": ""A""}",115.0,57.0,10.0,gcs54w3b,vmu7c279,FULL STUDY,240.0
416,570,2,Player object (860),GAME_STARTS,2023-03-01 23:00:17.911752+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,hre8fq8i,vmu7c279,FULL STUDY,165.0
417,571,2,Player object (860),PREDICTIONS_SENT,2023-03-01 23:00:47.434287+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 29, ""action"": ""predictions_send"", ""stockUpA"": 3, ""confidenceA"": 5}",50.0,,,hre8fq8i,vmu7c279,FULL STUDY,165.0
418,572,2,Player object (860),sell,2023-03-01 23:01:08.291641+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 50, ""market"": ""A""}",160.0,5.0,1.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
419,573,2,Player object (860),buy,2023-03-01 23:01:12.408458+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 54, ""market"": ""A""}",60.0,6.0,2.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
420,574,2,Player object (860),sell,2023-03-01 23:01:35.286868+00:00,"{""priceA"": 65, ""sharesA"": 0, ""secs_since_round_starts"": 77, ""market"": ""A""}",125.0,10.0,3.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
421,575,2,Player object (860),buy,2023-03-01 23:01:41.610487+00:00,"{""priceA"": 80, ""sharesA"": 1, ""secs_since_round_starts"": 83, ""market"": ""A""}",45.0,11.0,4.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
422,576,2,Player object (860),sell,2023-03-01 23:02:00.766313+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 102, ""market"": ""A""}",150.0,15.0,5.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
423,577,2,Player object (860),buy,2023-03-01 23:02:43.402138+00:00,"{""priceA"": 150, ""sharesA"": 1, ""secs_since_round_starts"": 145, ""market"": ""A""}",,22.0,6.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
424,578,2,Player object (860),sell,2023-03-01 23:03:01.529294+00:00,"{""priceA"": 125, ""sharesA"": 0, ""secs_since_round_starts"": 163, ""market"": ""A""}",125.0,26.0,7.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
425,579,2,Player object (860),buy,2023-03-01 23:03:03.488449+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 165, ""market"": ""A""}",,26.0,7.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
426,580,2,Player object (860),PREDICTIONS_SENT,2023-03-01 23:03:32.516637+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 194, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",,30.0,7.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
427,581,2,Player object (860),sell,2023-03-01 23:03:41.211266+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 203, ""market"": ""A""}",130.0,32.0,8.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
428,582,2,Player object (860),buy,2023-03-01 23:03:52.053518+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 214, ""market"": ""A""}",-10.0,34.0,9.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
429,583,2,Player object (860),sell,2023-03-01 23:04:02.154076+00:00,"{""priceA"": 145, ""sharesA"": 0, ""secs_since_round_starts"": 224, ""market"": ""A""}",135.0,36.0,10.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
430,584,2,Player object (860),buy,2023-03-01 23:04:15.583374+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 237, ""market"": ""A""}",10.0,38.0,11.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
431,585,2,Player object (860),sell,2023-03-01 23:04:23.979447+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 246, ""market"": ""A""}",145.0,40.0,12.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
432,586,2,Player object (860),buy,2023-03-01 23:04:36.192204+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 258, ""market"": ""A""}",20.0,42.0,13.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
433,587,2,Player object (860),sell,2023-03-01 23:04:57.239551+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 279, ""market"": ""A""}",160.0,46.0,14.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
434,588,2,Player object (860),buy,2023-03-01 23:05:04.634079+00:00,"{""priceA"": 155, ""sharesA"": 1, ""secs_since_round_starts"": 286, ""market"": ""A""}",5.0,47.0,15.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
435,589,2,Player object (860),sell,2023-03-01 23:05:13.510004+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 295, ""market"": ""A""}",160.0,49.0,16.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
436,590,2,Player object (860),buy,2023-03-01 23:05:23.371193+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 305, ""market"": ""A""}",35.0,51.0,17.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
437,591,2,Player object (860),sell,2023-03-01 23:05:40.883232+00:00,"{""priceA"": 135, ""sharesA"": 0, ""secs_since_round_starts"": 323, ""market"": ""A""}",170.0,54.0,18.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
438,592,2,Player object (860),buy,2023-03-01 23:05:45.792384+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 327, ""market"": ""A""}",45.0,55.0,19.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
439,593,2,Player object (860),sell,2023-03-01 23:05:51.715267+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 333, ""market"": ""A""}",155.0,56.0,20.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
440,594,2,Player object (860),buy,2023-03-01 23:05:55.884244+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 338, ""market"": ""A""}",40.0,57.0,21.0,hre8fq8i,vmu7c279,FULL STUDY,165.0
441,684,2,Player object (861),GAME_STARTS,2023-03-03 23:06:48.803784+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,pb727kvg,vmu7c279,FULL STUDY,220.0
442,685,2,Player object (861),PREDICTIONS_SENT,2023-03-03 23:07:07.644640+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 18, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",50.0,,,pb727kvg,vmu7c279,FULL STUDY,220.0
443,686,2,Player object (861),sell,2023-03-03 23:08:31.261631+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 102, ""market"": ""A""}",170.0,14.0,1.0,pb727kvg,vmu7c279,FULL STUDY,220.0
444,687,2,Player object (861),buy,2023-03-03 23:09:48.130003+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 179, ""market"": ""A""}",55.0,28.0,2.0,pb727kvg,vmu7c279,FULL STUDY,220.0
445,688,2,Player object (861),PREDICTIONS_SENT,2023-03-03 23:10:22.489936+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 213, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",55.0,30.0,2.0,pb727kvg,vmu7c279,FULL STUDY,220.0
446,689,2,Player object (861),sell,2023-03-03 23:11:52.543156+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 303, ""market"": ""A""}",210.0,47.0,3.0,pb727kvg,vmu7c279,FULL STUDY,220.0
447,690,2,Player object (861),buy,2023-03-03 23:12:46.540706+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 357, ""market"": ""A""}",95.0,57.0,4.0,pb727kvg,vmu7c279,FULL STUDY,220.0
448,691,2,Player object (861),GAME_ENDS,2023-03-03 23:13:01.752103+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 373}",95.0,60.0,4.0,pb727kvg,vmu7c279,FULL STUDY,220.0
449,819,2,Player object (863),GAME_STARTS,2023-03-04 17:28:12.108358+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,pgdv91vz,vmu7c279,FULL STUDY,185.0
450,820,2,Player object (863),PREDICTIONS_SENT,2023-03-04 17:28:43.720211+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 31, ""action"": ""predictions_send"", ""stockUpA"": 3, ""confidenceA"": 3}",50.0,,,pgdv91vz,vmu7c279,FULL STUDY,185.0
451,821,2,Player object (863),sell,2023-03-04 17:29:58.418696+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 106, ""market"": ""A""}",155.0,15.0,1.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
452,822,2,Player object (863),PREDICTIONS_SENT,2023-03-04 17:31:32.757647+00:00,"{""priceA"": 130, ""sharesA"": 0, ""secs_since_round_starts"": 200, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 4}",155.0,30.0,1.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
453,823,2,Player object (863),buy,2023-03-04 17:32:12.026340+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 239, ""market"": ""A""}",30.0,38.0,2.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
454,824,2,Player object (863),sell,2023-03-04 17:32:50.415916+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 278, ""market"": ""A""}",185.0,45.0,3.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
455,825,2,Player object (863),buy,2023-03-04 17:32:57.100007+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 285, ""market"": ""A""}",45.0,46.0,4.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
456,826,2,Player object (863),sell,2023-03-04 17:33:01.456375+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 289, ""market"": ""A""}",200.0,47.0,5.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
457,827,2,Player object (863),buy,2023-03-04 17:33:17.907031+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 305, ""market"": ""A""}",60.0,50.0,6.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
458,828,2,Player object (863),sell,2023-03-04 17:33:56.746606+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 344, ""market"": ""A""}",175.0,57.0,7.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
459,829,2,Player object (863),buy,2023-03-04 17:33:57.275585+00:00,"{""priceA"": 115, ""sharesA"": 1, ""secs_since_round_starts"": 345, ""market"": ""A""}",60.0,57.0,7.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
460,830,2,Player object (863),GAME_ENDS,2023-03-04 17:34:12.051338+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 360}",60.0,60.0,7.0,pgdv91vz,vmu7c279,FULL STUDY,185.0
461,934,2,Player object (867),GAME_STARTS,2023-03-04 19:50:14.988889+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,3cbm3sys,vmu7c279,FULL STUDY,180.0
462,935,2,Player object (868),GAME_STARTS,2023-03-04 19:50:17.000941+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 0}",50.0,,,galec1ga,vmu7c279,FULL STUDY,230.0
463,936,2,Player object (867),PREDICTIONS_SENT,2023-03-04 19:50:36.385374+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 21, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,,,3cbm3sys,vmu7c279,FULL STUDY,180.0
464,937,2,Player object (868),PREDICTIONS_SENT,2023-03-04 19:51:05.164545+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 48, ""action"": ""predictions_send"", ""stockUpA"": 3, ""confidenceA"": 4}",50.0,,,galec1ga,vmu7c279,FULL STUDY,230.0
465,938,2,Player object (868),sell,2023-03-04 19:51:29.658546+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 72, ""market"": ""A""}",150.0,6.0,1.0,galec1ga,vmu7c279,FULL STUDY,230.0
466,939,2,Player object (868),buy,2023-03-04 19:51:38.203691+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 81, ""market"": ""A""}",65.0,7.0,2.0,galec1ga,vmu7c279,FULL STUDY,230.0
467,940,2,Player object (867),sell,2023-03-04 19:51:50.458604+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 95, ""market"": ""A""}",155.0,15.0,1.0,3cbm3sys,vmu7c279,FULL STUDY,180.0
468,941,2,Player object (868),sell,2023-03-04 19:52:09.563679+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 112, ""market"": ""A""}",170.0,13.0,3.0,galec1ga,vmu7c279,FULL STUDY,230.0
469,942,2,Player object (867),buy,2023-03-04 19:52:14.568137+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 119, ""market"": ""A""}",30.0,19.0,2.0,3cbm3sys,vmu7c279,FULL STUDY,180.0
470,943,2,Player object (867),sell,2023-03-04 19:52:31.677169+00:00,"{""priceA"": 150, ""sharesA"": 0, ""secs_since_round_starts"": 136, ""market"": ""A""}",180.0,22.0,3.0,3cbm3sys,vmu7c279,FULL STUDY,180.0
471,944,2,Player object (867),buy,2023-03-04 19:52:40.161039+00:00,"{""priceA"": 145, ""sharesA"": 1, ""secs_since_round_starts"": 145, ""market"": ""A""}",35.0,24.0,4.0,3cbm3sys,vmu7c279,FULL STUDY,180.0
472,945,2,Player object (868),buy,2023-03-04 19:53:29.012979+00:00,"{""priceA"": 120, ""sharesA"": 1, ""secs_since_round_starts"": 192, ""market"": ""A""}",50.0,27.0,4.0,galec1ga,vmu7c279,FULL STUDY,230.0
473,946,2,Player object (867),PREDICTIONS_SENT,2023-03-04 19:53:38.871402+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 204, ""action"": ""predictions_send"", ""stockUpA"": 3, ""confidenceA"": 3}",35.0,30.0,4.0,3cbm3sys,vmu7c279,FULL STUDY,180.0
474,947,2,Player object (868),PREDICTIONS_SENT,2023-03-04 19:54:00.806760+00:00,"{""priceA"": 130, ""sharesA"": 1, ""secs_since_round_starts"": 224, ""action"": ""predictions_send"", ""stockUpA"": 4, ""confidenceA"": 3}",50.0,30.0,4.0,galec1ga,vmu7c279,FULL STUDY,230.0
475,948,2,Player object (867),sell,2023-03-04 19:54:07.465081+00:00,"{""priceA"": 145, ""sharesA"": 0, ""secs_since_round_starts"": 232, ""market"": ""A""}",180.0,36.0,5.0,3cbm3sys,vmu7c279,FULL STUDY,180.0
